Product Id,SKU ID,Category,Brand,Vertical,Order Date,Fulfillment Type,Location Id,Gross Units,GMV,Cancellation Units,Cancellation Amount,Return Units,Return Amount,Final Units Sold,Final Sales Made
CNRG9PSTGWCHZ6,301001,Grooming,Glow Glisten,FacePack,2024-01-21,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,5,342,0,0,0,0,5,342
LSQFH9X4PHGNHX,88888202,Grooming,Korean Essence,FacePack,2023-12-23,FBF,ulub_bts,3,1055,1,355,0,0,2,700
CNRG9PSTGWCHZ6,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2023-09-22,FBF,bhi_vas_wh_nl_01nl,1,845,0,0,0,0,1,845
CNRG988K8WNZQE,88888190,Grooming,Korean Essence,Facewash,2023-07-01,FBF,gur_san_wh_nl_01nl,9,2908,1,314,0,0,8,2594
SNRG6RQMXHDFTX,301005,Grooming,Korean Essence,ComboAndKit,2023-06-07,FBF,malur_bts,2,1608,2,1608,0,0,0,0
FCPGENY4MY2WHF,88061825,Grooming,Essential Glow,Lipstain,2024-01-11,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,499,0,0,0,0,1,499
FCWGSUVATDETNT,301005,Grooming,Korean Essence,Facewash,2024-04-26,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,809,0,0,0,0,1,809
FCPG6S9VGDMHGZ,88888202,Grooming,Essential Glow,FacePack,2024-02-04,FBF,gur_san_wh_nl_01nl,1,351,1,351,0,0,0,0
CBKGKPKNGRVQXG,88061825,Grooming,Korean Essence,Facewash,2024-05-18,FBF,malur_bts,3,2382,0,0,0,0,3,2382
LSQFH9X4BAHZZW,88061825,Grooming,Korean Essence,Toner,2023-05-08,FBF,gur_san_wh_nl_01nl,1,726,0,0,0,0,1,726
CNRG988K8WNZQE,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-02-14,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,5,3807,0,0,0,0,5,3807
CBKGUSXGVEDS79,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2024-01-26,FBF,ulub_bts,2,1551,1,776,0,0,1,775
BSTF46864DSAXW,88061825,Grooming,Glow Glisten,Toner,2024-05-03,FBF,malur_bts,5,3622,0,0,0,0,5,3622
LSQFH9X4HVS2GN,301001,Grooming,Korean Essence,SkinTreatment,2024-02-03,FBF,gur_san_wh_nl_01nl,2,842,1,421,0,0,1,421
BSTF4686BGAYCA,301002,Grooming,Pure Care,Facewash,2023-05-19,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,846,1,846,0,0,0,0
FCTF85QYX7B3SG,88888190,Grooming,Korean Essence,Facewash,2023-11-28,FBF,bhi_vas_wh_nl_01nl,6,1947,0,0,0,0,6,1947
FCWGZJSGSS4M5G,301005,Grooming,Korean Essence,Facewash,2023-11-05,FBF,ulub_bts,7,3249,2,944,0,0,5,2305
CNRG9YVQ2EFJAP,88061825,Grooming,Pure Care,Facewash,2023-08-10,FBF,ulub_bts,1,445,0,0,0,0,1,445
LSQFH9X4HVS2GN,301005,Grooming,Korean Essence,Facewash,2023-09-12,FBF,ulub_bts,22,10138,4,1828,0,0,18,8310
CNRG9PSTGWCHZ6,301005,Grooming,Glow Glisten,Facewash,2024-03-26,FBF,malur_bts,49,21988,1,472,0,0,48,21516
CBKGUSXGVEDS79,301001,Grooming,Glow Glisten,SkinTreatment,2024-02-09,FBF,malur_bts,1,441,0,0,0,0,1,441
MSCFEV8E7HN4SZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-03-19,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,1652,1,796,0,0,1,856
TNRFEV8EJ8NF3Y,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2023-09-05,FBF,bhi_vas_wh_nl_01nl,4,3101,0,0,0,0,4,3101
FCWGSUVATDETNT,88061825,Grooming,Korean Essence,Lipstain,2023-05-18,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,474,1,474,0,0,0,0
MSCFEV8EGHRK3R,301001,Grooming,Korean Essence,SkinTreatment,2023-12-21,FBF,malur_bts,1,445,1,445,0,0,0,0
FCPGK22NPBUVAX,88888202,Grooming,Korean Essence,FacePack,2023-08-11,FBF,malur_bts,3,1053,0,0,0,0,3,1053
FCPGENY4MY2WHF,301005,Grooming,Essential Glow,Facewash,2024-01-13,FBF,gur_san_wh_nl_01nl,26,11630,2,912,0,0,24,10718
CBKGUSXGVEDS79,301000,Grooming,Glow Glisten,FacePack,2023-10-27,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,4,330,4,330,0,0,0,0
MSCFEV8EGHRK3R,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-08-09,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,4,3074,0,0,0,0,4,3074
FCPGK22NPBUVAX,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-10-06,FBF,bhi_vas_wh_nl_01nl,1,676,0,0,0,0,1,676
MSCFEV8E7HN4SZ,301001,Grooming,Korean Essence,SkinTreatment,2023-05-28,FBF,malur_bts,1,372,0,0,0,0,1,372
ECMFEV8E4EGG2H,88061825,Grooming,Korean Essence,Facewash,2023-05-30,FBF,malur_bts,1,440,1,440,0,0,0,0
FCPG6S9VGDMHGZ,88888190,Grooming,Essential Glow,Facewash,2023-07-30,FBF,gur_san_wh_nl_01nl,12,4052,3,1032,0,0,9,3020
SNRG6RZGFKDRYA,88888202,Grooming,Korean Essence,FacePack,2023-12-31,FBF,malur_bts,1,353,0,0,0,0,1,353
CNRG9PSTGWCHZ6,301005,Grooming,Glow Glisten,ComboAndKit,2023-07-22,FBF,malur_bts,3,2345,0,0,0,0,3,2345
CBKGHHUPJWXZQZ,301005,Grooming,Korean Essence,Facewash,2024-02-17,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,809,0,0,0,0,1,809
FCPFAYHNSCAG3D,301005,Grooming,Glow Glisten,Facewash,2023-09-21,FBF,ulub_bts,5,2342,0,0,0,0,5,2342
CNRGM7F3WQCUSP,88061825,Grooming,Glow Glisten,Toner,2023-08-23,FBF,malur_bts,1,1602,0,0,0,0,1,1602
CNRG9PSTGWCHZ6,301005,Grooming,Glow Glisten,HandCream,2024-03-30,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,354,0,0,0,0,1,354
CBKGUSXGVEDS79,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2023-05-09,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,4,3391,2,1699,0,0,2,1692
CBKGKPKNGRVQXG,88888190,Grooming,Korean Essence,Facewash,2023-09-09,FBF,malur_bts,36,12244,4,1366,0,0,32,10878
FCPGENY4MY2WHF,301000,Grooming,Essential Glow,FacePack,2024-05-23,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,195,0,0,0,0,2,195
FCWGZJSGSS4M5G,88888070,Grooming,Korean Essence,FacePack,2024-01-07,FBF,bhi_vas_wh_nl_01nl,2,949,0,0,0,0,2,949
FCPGK23TZRJFHC,88888070,Grooming,Glow Glisten,FacePack,2024-04-18,FBF,ulub_bts,1,580,0,0,0,0,1,580
MSCFGG6FGXPGAD,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-06-24,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,1662,0,0,0,0,2,1662
SNRG6RN8ARHCKP,88061825,Grooming,Korean Essence,Toner,2024-05-01,FBF,ulub_bts,1,770,0,0,0,0,1,770
SNRG6RZGFKDRYA,301005,Grooming,Korean Essence,ComboAndKit,2024-02-20,FBF,malur_bts,1,804,0,0,0,0,1,804
FCWGSUVATDETNT,88061825,Grooming,Korean Essence,Sunscreen,2023-12-18,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1225,0,0,0,0,1,1225
FCPGK22NPBUVAX,301005,Grooming,Korean Essence,ComboAndKit,2023-10-11,FBF,ulub_bts,1,774,0,0,0,0,1,774
CBKGHHUPJWXZQZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-06-27,FBF,gur_san_wh_nl_01nl,5,4475,3,2688,0,0,2,1787
TNRFEV8EJ8NF3Y,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2023-12-17,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,4,3427,1,853,0,0,3,2574
FCWGZJSGSS4M5G,88061825,Grooming,Korean Essence,Toner,2023-07-04,FBF,gur_san_wh_nl_01nl,7,5075,1,726,0,0,6,4349
FCPGENY3TRMXFT,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-03-04,FBF,bhi_vas_wh_nl_01nl,2,1568,0,0,0,0,2,1568
MSCG7UHRBS3WVJ,88888202,Grooming,Korean Essence,FacePack,2024-03-12,FBF,malur_bts,2,675,0,0,0,0,2,675
BSTF46864DSAXW,88888190,Grooming,Glow Glisten,Facewash,2024-04-05,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,5,1812,0,0,0,0,5,1812
SNRG6RZYFAKZXH,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-03-25,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,2684,0,0,0,0,3,2684
MSCFEV8EGHRK3R,301005,Grooming,Korean Essence,Facewash,2024-02-10,FBF,bhi_vas_wh_nl_01nl,1,467,0,0,0,0,1,467
CBKGUHMEPQPUJX,301005,Grooming,Korean Essence,Facewash,2023-10-15,FBF,malur_bts,40,17885,2,914,0,0,38,16971
SNRG6RZYFAKZXH,301005,Grooming,Korean Essence,Facewash,2023-11-16,FBF,ulub_bts,2,915,0,0,0,0,2,915
CBKGKPKNGRVQXG,88061825,Grooming,Korean Essence,Facewash,2024-02-27,FBF,ulub_bts,1,440,0,0,0,0,1,440
ECMFEV8E4EGG2H,301005,Grooming,Korean Essence,Facewash,2023-07-17,FBF,gur_san_wh_nl_01nl,7,3284,0,0,0,0,7,3284
FCPGENY4QZDMZE,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-12-01,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,1687,0,0,0,0,2,1687
FCWGZJSGSS4M5G,301001,Grooming,Korean Essence,SkinTreatment,2024-03-13,FBF,malur_bts,1,446,0,0,0,0,1,446
CBKGHHUPJWXZQZ,88061825,Grooming,Korean Essence,Toner,2023-11-10,FBF,gur_san_wh_nl_01nl,3,2199,1,770,0,0,2,1429
FCPFAYHNSCAG3D,88888190,Grooming,Glow Glisten,Facewash,2023-07-06,FBF,malur_bts,25,8522,2,687,1,339,22,7496
MSCFK7B5R4JMNP,301005,Grooming,Korean Essence,Facewash,2023-06-08,FBF,ulub_bts,9,4026,1,442,0,0,8,3584
CBKGKPKNGRVQXG,88061825,Grooming,Korean Essence,Facewash,2024-05-01,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,967,0,0,0,0,1,967
LSQFH9X4HVS2GN,301005,Grooming,Korean Essence,Facewash,2024-02-20,FBF,ulub_bts,17,8002,1,470,1,471,15,7061
FCPGK23TZRJFHC,301000,Grooming,Glow Glisten,FacePack,2024-03-08,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,190,0,0,0,0,2,190
MSCFHCF2EVWSGQ,88061825,Grooming,Korean Essence,Lipstain,2023-06-15,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,474,0,0,0,0,1,474
LSQFH9X4HVS2GN,88888070,Grooming,Korean Essence,FacePack,2023-11-07,FBF,bhi_vas_wh_nl_01nl,3,1375,0,0,0,0,3,1375
MSCG7UHRBS3WVJ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-02-17,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,3618,2,3618,0,0,0,0
CNRG988K8WNZQE,88888202,Grooming,Korean Essence,FacePack,2023-08-31,FBF,ulub_bts,2,705,0,0,0,0,2,705
CBKGKPKNGRVQXG,88061825,Grooming,Korean Essence,Sunscreen,2023-05-04,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,961,1,961,0,0,0,0
MSCG7UHRBS3WVJ,301002,Grooming,Korean Essence,Facewash,2024-05-23,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,841,0,0,0,0,1,841
CNRGK5GYKRBPCN,88061825,Grooming,Pure Care,SkinTreatment,2023-09-10,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,496,0,0,0,0,1,496
SNRG6RN8ARHCKP,88888190,Grooming,Korean Essence,Facewash,2023-08-02,FBF,gur_san_wh_nl_01nl,17,5717,5,1719,0,0,12,3998
MSCFGG6FGXPGAD,88888190,Grooming,Pure Care,Facewash,2023-06-26,FBF,malur_bts,29,9284,2,628,0,0,27,8656
LSQFH9X4PHGNHX,88061825,Grooming,Korean Essence,SkinTreatment,2023-07-25,FBF,gur_san_wh_nl_01nl,1,1975,0,0,0,0,1,1975
FCWGZJSEF6CBCZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-09-11,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,3,2278,0,0,0,0,3,2278
TNRFEV8EJ8NF3Y,88888190,Grooming,Glow Glisten,Facewash,2023-10-27,FBF,malur_bts,2,620,0,0,0,0,2,620
CNRGM7F3WQCUSP,88061825,Grooming,Glow Glisten,Toner,2023-09-14,FBF,ulub_bts,4,3040,0,0,0,0,4,3040
FCPGENY3TRMXFT,88061825,Grooming,Korean Essence,Toner,2023-05-11,FBF,bhi_vas_wh_nl_01nl,4,3031,1,770,0,0,3,2261
TNRG5EHBBNMGTV,301001,Grooming,Pure Care,SkinTreatment,2023-11-25,FBF,malur_bts,1,441,0,0,0,0,1,441
FCPFAYHNSCAG3D,88061825,Grooming,Glow Glisten,Facewash,2024-04-13,FBF,malur_bts,1,445,1,445,0,0,0,0
SNRG6RZYFAKZXH,301005,Grooming,Korean Essence,Facewash,2023-09-15,FBF,bhi_vas_wh_nl_01nl,11,5094,1,472,0,0,10,4622
CBKGUSXGVEDS79,301001,Grooming,Glow Glisten,SkinTreatment,2023-11-15,FBF,ulub_bts,1,441,0,0,0,0,1,441
LSQFH9X4PHGNHX,88061825,Grooming,Korean Essence,SkinTreatment,2024-03-23,FBF,ulub_bts,3,1213,0,0,0,0,3,1213
FCPGENY4QZDMZE,88061825,Grooming,Pure Care,Toner,2024-03-06,FBF,ulub_bts,2,1453,0,0,0,0,2,1453
FCTF85QYX7B3SG,88888190,Grooming,Korean Essence,Facewash,2023-10-28,FBF,ulub_bts,3,992,0,0,0,0,3,992
CNRG9YVQ2EFJAP,88888202,Grooming,Pure Care,FacePack,2024-03-17,FBF,gur_san_wh_nl_01nl,1,353,0,0,0,0,1,353
LSQFH9X4PHGNHX,88888190,Grooming,Korean Essence,Facewash,2023-07-08,FBF,bhi_vas_wh_nl_01nl,35,11136,9,2899,0,0,26,8237
SNRG6RN8ARHCKP,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-02-13,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,770,0,0,0,0,1,770
FCPGENY4QZDMZE,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-09-09,FBF,gur_san_wh_nl_01nl,4,3154,1,774,0,0,3,2380
MSCFEV8EHDBZ3T,88888070,Grooming,Glow Glisten,FacePack,2024-04-22,FBF,bhi_vas_wh_nl_01nl,4,2005,0,0,0,0,4,2005
MSCFGG6FGXPGAD,301005,Grooming,Pure Care,ComboAndKit,2024-01-30,FBF,malur_bts,5,3492,2,1419,0,0,3,2073
FCTF85QYX7B3SG,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-01-20,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,3598,0,0,1,1799,1,1799
SNRG6RQMXHDFTX,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-03-04,FBF,ulub_bts,9,7048,0,0,0,0,9,7048
FCTF85QYX7B3SG,88888190,Grooming,Korean Essence,Facewash,2023-09-29,FBF,malur_bts,38,12393,8,2647,0,0,30,9746
FCPGENY4MY2WHF,88061825,Grooming,Essential Glow,Facewash,2023-10-08,FBF,ulub_bts,1,414,1,414,0,0,0,0
CNRG988K8WNZQE,88061825,Grooming,Korean Essence,BodyLotion,2024-04-17,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1709,0,0,0,0,1,1709
MSCGZJ9XAHCC7J,301000,Grooming,Pure Care,FacePack,2023-11-08,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,3,221,0,0,0,0,3,221
MSCFK7B5R4JMNP,88061825,Grooming,Korean Essence,Toner,2023-10-10,FBF,malur_bts,1,765,0,0,0,0,1,765
ECMFEV8E4EGG2H,88061825,Grooming,Korean Essence,Lipstain,2024-02-17,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,952,0,0,0,0,2,952
CNRGK5GYKRBPCN,88061825,Grooming,Pure Care,FaceCreamAndGel,2024-04-30,FBF,malur_bts,2,1502,0,0,0,0,2,1502
FCPGENY3TRMXFT,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-11-23,FBF,gur_san_wh_nl_01nl,4,3085,1,774,0,0,3,2311
ECMFEV8E4EGG2H,301005,Grooming,Korean Essence,ComboAndKit,2024-04-08,FBF,gur_san_wh_nl_01nl,4,2776,1,695,0,0,3,2081
BSTF46864DSAXW,88061825,Grooming,Glow Glisten,Facewash,2024-04-21,FBF,malur_bts,1,440,0,0,0,0,1,440
FCPGENY3TRMXFT,88888202,Grooming,Korean Essence,FacePack,2023-10-29,FBF,gur_san_wh_nl_01nl,1,350,0,0,0,0,1,350
FCTF85QYX7B3SG,88061825,Grooming,Korean Essence,Facewash,2023-08-15,FBF,gur_san_wh_nl_01nl,2,855,1,415,0,0,1,440
MSCFGG6FGXPGAD,88063640,Grooming,Pure Care,Facewash,2024-04-25,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,3,1502,1,504,0,0,2,998
SNRG6RQMXHDFTX,88061825,Grooming,Korean Essence,Toner,2023-10-11,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,5,3922,0,0,0,0,5,3922
FCWGSUVATDETNT,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-11-05,FBF,malur_bts,9,7033,1,801,0,0,8,6232
FCWGZJSEF6CBCZ,88888190,Grooming,Korean Essence,Facewash,2023-12-04,FBF,ulub_bts,17,5815,3,1029,0,0,14,4786
FCPG6PCBCDZF5H,301005,Grooming,Korean Essence,Facewash,2023-06-25,FBF,bhi_vas_wh_nl_01nl,5,2316,0,0,0,0,5,2316
FCPGENY3TRMXFT,88061825,Grooming,Korean Essence,FaceCreamAndGel,2024-04-03,FBF,ulub_bts,4,3015,0,0,0,0,4,3015
CNRG6PYZZ27WWF,88061825,Grooming,Korean Essence,Lipstain,2024-02-08,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,474,0,0,0,0,1,474
FCWGSUVATDETNT,88061825,Grooming,Korean Essence,Sunscreen,2024-04-09,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,1004,0,0,0,0,1,1004
SNRG6RQMXHDFTX,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-05-09,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,6,4392,2,1506,0,0,4,2886
FCPGK23TZRJFHC,88888202,Grooming,Glow Glisten,FacePack,2024-04-21,FBF,ulub_bts,5,1749,0,0,0,0,5,1749
BSTGZJRSJH2KRR,301000,Grooming,Korean Essence,FacePack,2024-05-07,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,271,3,271,0,0,0,0
CBKGUSXGVEDS79,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2023-10-28,FBF,gur_san_wh_nl_01nl,1,741,0,0,0,0,1,741
BSTGZJRSJH2KRR,301005,Grooming,Korean Essence,Facewash,2023-08-10,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1114,0,0,0,0,1,1114
CBKGUHMEPQPUJX,88061825,Grooming,Korean Essence,BodyLotion,2023-07-29,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1345,0,0,0,0,1,1345
MSCGZJ9XAHCC7J,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-12-25,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,822,0,0,0,0,1,822
TNRG5EHBBNMGTV,301001,Grooming,Pure Care,SkinTreatment,2023-09-01,FBF,gur_san_wh_nl_01nl,1,440,0,0,0,0,1,440
FCTF85QYX7B3SG,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-08-05,FBF,malur_bts,1,799,0,0,0,0,1,799
SNRG6RZGFKDRYA,301005,Grooming,Korean Essence,Facewash,2023-12-13,FBF,bhi_vas_wh_nl_01nl,1,467,0,0,0,0,1,467
MSCFHCF2EVWSGQ,301005,Grooming,Korean Essence,ComboAndKit,2023-09-26,FBF,ulub_bts,1,724,0,0,0,0,1,724
SNRG6RQMXHDFTX,88061825,Grooming,Korean Essence,BodyLotion,2024-03-20,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,2328,0,0,0,0,2,2328
SNRG6RZYFAKZXH,88061825,Grooming,Korean Essence,EyeCare,2024-02-25,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1751,0,0,0,0,1,1751
CNRG988K8WNZQE,88061825,Grooming,Korean Essence,SkinTreatment,2024-05-16,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,448,1,448,0,0,0,0
CNRGM7F3WQCUSP,88061825,Grooming,Glow Glisten,Facewash,2023-08-31,FBF,malur_bts,1,440,0,0,0,0,1,440
CBKGKPKNGRVQXG,88061825,Grooming,Korean Essence,Facewash,2024-01-16,FBF,gur_san_wh_nl_01nl,1,445,0,0,0,0,1,445
CNRG9PSTGWCHZ6,88061825,Grooming,Glow Glisten,Facewash,2023-09-28,FBF,gur_san_wh_nl_01nl,1,789,0,0,0,0,1,789
CBKGKPKNGRVQXG,88061825,Grooming,Korean Essence,Toner,2023-09-02,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,7,5677,1,825,0,0,6,4852
BSTF46864DSAXW,88061825,Grooming,Glow Glisten,Toner,2024-04-24,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,825,1,825,0,0,0,0
CNRF457W8PSGQZ,301005,Grooming,Korean Essence,Facewash,2023-10-29,FBF,bhi_vas_wh_nl_01nl,17,7937,2,944,0,0,15,6993
CNRG988K8WNZQE,88888190,Grooming,Korean Essence,Facewash,2023-09-16,FBF,gur_san_wh_nl_01nl,9,3044,3,1012,0,0,6,2032
BSTGZJRSJH2KRR,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-10-20,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,4,3057,2,1512,0,0,2,1545
FCPG6S9VGDMHGZ,88888070,Grooming,Essential Glow,FacePack,2024-02-18,FBF,bhi_vas_wh_nl_01nl,11,5280,1,470,0,0,10,4810
CBKGHHUPJWXZQZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-05-21,FBF,ulub_bts,3,2332,0,0,0,0,3,2332
CNRG9PSTGWCHZ6,88061825,Grooming,Glow Glisten,FaceCreamAndGel,2024-02-06,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,4,2966,0,0,0,0,4,2966
FCPG6S9VGDMHGZ,301001,Grooming,Essential Glow,SkinTreatment,2023-10-26,FBF,ulub_bts,2,837,0,0,0,0,2,837
FCPG6PCBCDZF5H,301005,Grooming,Korean Essence,Facewash,2024-05-09,FBF,malur_bts,35,16162,2,944,0,0,33,15218
FCWGZJSGSS4M5G,88061825,Grooming,Korean Essence,SkinTreatment,2023-07-25,FBF,ulub_bts,3,1329,1,444,0,0,2,885
CNRF457W8PSGQZ,88888190,Grooming,Korean Essence,Facewash,2023-05-21,FBF,luc_has_wh_nl_01nl,1,344,0,0,0,0,1,344
BSTF4686BGAYCA,301001,Grooming,Pure Care,SkinTreatment,2024-04-12,FBF,ulub_bts,1,416,0,0,0,0,1,416
CBKGUSXGVEDS79,301005,Grooming,Glow Glisten,Facewash,2023-11-15,FBF,gur_san_wh_nl_01nl,14,6564,1,467,0,0,13,6097
CNRG988K8WNZQE,301000,Grooming,Korean Essence,FacePack,2023-09-25,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,3,265,0,0,0,0,3,265
MSCFEV8EHDBZ3T,88061825,Grooming,Glow Glisten,SkinTreatment,2023-09-16,FBF,gur_san_wh_nl_01nl,1,441,0,0,0,0,1,441
SNRG6RN8ARHCKP,301002,Grooming,Korean Essence,Facewash,2023-07-24,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,841,0,0,0,0,1,841
CNRF457W8PSGQZ,88061825,Grooming,Korean Essence,Lipstain,2024-03-07,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,893,0,0,0,0,2,893
LSQFH9X4HVS2GN,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-05-12,FBF,gur_san_wh_nl_01nl,3,2383,0,0,0,0,3,2383
TNRFEV8FYNRFZJ,88888190,Grooming,Essential Glow,Facewash,2023-08-27,FBF,gur_san_wh_nl_01nl,19,6242,3,1001,0,0,16,5241
MSCFEV8EHDBZ3T,301005,Grooming,Glow Glisten,Facewash,2023-10-04,FBF,malur_bts,54,25267,12,5664,0,0,42,19603
FCPG6S9VGDMHGZ,301005,Grooming,Essential Glow,Facewash,2023-08-06,FBF,gur_san_wh_nl_01nl,11,5127,1,447,0,0,10,4680
MSCFGG6FGXPGAD,88061825,Grooming,Pure Care,FaceCreamAndGel,2023-09-29,FBF,malur_bts,5,4261,0,0,0,0,5,4261
FCWGZJSEF6CBCZ,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-10-15,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1809,1,1809,0,0,0,0
FCPGENY4QZDMZE,88888190,Grooming,Pure Care,Facewash,2023-07-25,FBF,malur_bts,16,5337,2,625,0,0,14,4712
CNRG6PYZZ27WWF,88061825,Grooming,Korean Essence,Facewash,2023-10-07,FBF,malur_bts,6,4744,0,0,0,0,6,4744
FCPGK22NPBUVAX,301005,Grooming,Korean Essence,Facewash,2023-06-29,FBF,ulub_bts,7,3278,1,472,0,0,6,2806
SNRG6RQMXHDFTX,88061825,Grooming,Korean Essence,Facewash,2023-05-20,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,1547,1,771,0,0,1,776
SNRG6RZYFAKZXH,88061825,Grooming,Korean Essence,Toner,2023-07-24,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,822,1,822,0,0,0,0
CNRGK5GYKRBPCN,88061825,Grooming,Pure Care,Toner,2023-12-17,FBF,malur_bts,7,5375,2,1538,0,0,5,3837
LSQFH9X4HVS2GN,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-12-04,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,4,3582,1,898,0,0,3,2684
SNRG6RZYFAKZXH,88061825,Grooming,Korean Essence,FaceCreamAndGel,2023-11-06,FBF,ulub_bts,4,3137,3,2332,1,805,0,0
CNRG9PSTGWCHZ6,88061825,Grooming,Glow Glisten,Sunscreen,2023-11-11,FBF,gur_san_wh_nl_01nl,1,1004,0,0,0,0,1,1004
FCWGZJSGSS4M5G,301005,Grooming,Korean Essence,ComboAndKit,2024-02-17,FBF,ulub_bts,2,1586,0,0,0,0,2,1586
CNRG6PYZZ27WWF,88888190,Grooming,Korean Essence,Facewash,2023-07-20,FBF,ulub_bts,9,2920,4,1275,0,0,5,1645
LSQFH9X4PHGNHX,301005,Grooming,Korean Essence,Facewash,2024-05-22,FBF,malur_bts,55,25796,5,2361,1,472,49,22963
