Year of Order Date,Quarter of Order Date,Month of Order Date,Day of Order Date,Final date,Sku,SKU Name,Brand Name,Canonical L1,Canonical L2,Canonical L3,Quantity,
2023,Q4,2,12,12-Feb-23,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Sun Care,Face Sunscreen,5,
2023,Q4,2,12,12-Feb-23,88018239,Pure Care Double Cleanse,Pure Care,Skin,Cleansers,Face Wash,1,
2023,Q4,2,13,13-Feb-23,88018239,Pure Care Double Cleanse,Pure Care,Makeup,Eyes,Eye Brow Enhancers,1,
2023,Q4,2,13,13-Feb-23,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Serums,Serums,58,
2023,Q4,2,13,13-Feb-23,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Masks & Treatment,Sheetmask,295,
2023,Q4,2,13,13-Feb-23,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Sun Care,Face Sunscreen,23,
2023,Q4,2,13,13-Feb-23,88018283, Shampoo For Damaged Hair,Korean Essence,Makeup,Eyes,Eye Brow Enhancers,1,
2023,Q4,2,13,13-Feb-23,88018237,Work-desk essentials,Essential Glow,Skin,Moisturizers,Face Moisturizer & Day Cream,10,
2023,Q4,2,13,13-Feb-23,THEA0040,Tote bag ,Essential Glow,Skin,Cleansers,Cleanser,10,
2023,Q4,2,13,13-Feb-23,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Makeup,Face,Compact,1,
2023,Q4,2,13,13-Feb-23,88018287, 3 Step Routine For Normal Skin,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,55,
2023,Q4,2,14,14-Feb-23,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Masks & Treatment,Sheetmask,167,
2023,Q4,2,14,14-Feb-23,88018240,Sling Bag,Korean Essence,Skin,Skin Kits & Combos,Skin Combos,1,
2023,Q4,2,14,14-Feb-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Cleansers,Cleanser,14,
2023,Q4,2,14,14-Feb-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,9,
2023,Q4,2,14,14-Feb-23,88018263,Serum-n-Cream 30ml,Essential Glow,Makeup,Face,Makeup Remover,7,
2023,Q4,2,14,14-Feb-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Moisturizers,Serums & Essence,3,
2023,Q4,2,14,14-Feb-23,THEA0014,Carbon blackhead Mask,Glow Glisten,Makeup,Lips,Lip Tint,22,
2023,Q4,2,14,14-Feb-23,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Makeup,Face,Makeup Remover,13,
2023,Q4,2,14,14-Feb-23,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Cleansers,Cleanser,1,
2023,Q4,2,15,15-Feb-23,88018239,Pure Care Double Cleanse,Pure Care,Skin,Masks & Treatment,Masks,3,
2023,Q4,2,15,15-Feb-23,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Masks & Treatment,Sheetmask,50,
2023,Q4,2,15,15-Feb-23,88018240,Sling Bag,Korean Essence,Skin,Cleansers,Face Wash,38,
2023,Q4,2,15,15-Feb-23,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,5,
2023,Q4,2,15,15-Feb-23,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,1,
2023,Q4,2,15,15-Feb-23,THEA0041,Lava Pore Essence,Korean Essence,Skin,Masks,Sheet Masks,34,
2023,Q4,2,15,15-Feb-23,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Moisturizers,Serums & Essence,5,
2023,Q4,2,15,15-Feb-23,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,5,
2023,Q4,2,15,15-Feb-23,88018239,Pure Care Double Cleanse,Pure Care,Skin,Masks,Masks & Peels,2,
2023,Q4,2,15,15-Feb-23,88018240,Sling Bag,Korean Essence,Skin,Moisturizers,Serums & Essence,37,
2023,Q4,2,15,15-Feb-23,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Body Care,Lotions & Creams,9,
2023,Q4,2,15,15-Feb-23,88018239,Pure Care Double Cleanse,Pure Care,Skin,Toners,Toners Mists,4,
2023,Q4,2,15,15-Feb-23,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Masks,Masks & Peels,12,
2023,Q4,2,15,15-Feb-23,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Toners,Toners & Mists,3,
2023,Q4,2,15,15-Feb-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Eye Care,Eye Masks,2,
2023,Q4,2,15,15-Feb-23,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Masks,Masks & Peels,15,
2023,Q4,2,15,15-Feb-23,88018290, Diary ,Glow Glisten,Skin,Toners,Toners & Mists,123,
2023,Q4,2,15,15-Feb-23,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,3,
2023,Q4,2,16,16-Feb-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Masks & Treatment,Masks,14,
2023,Q4,2,16,16-Feb-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Skin Kits & Combos,Skin Kits,2,
2023,Q4,2,16,16-Feb-23,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Sun Care,Face Sunscreen,18,
2023,Q4,2,16,16-Feb-23,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Masks,Masks & Peels,42,
2023,Q4,2,16,16-Feb-23,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Sun Care,Face Sunscreen,8,
2023,Q4,2,16,16-Feb-23,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Cleansers,Cleanser,6,
2023,Q4,2,16,16-Feb-23,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Masks,Sheet Masks,159,
2023,Q4,2,16,16-Feb-23,THEA0040,Tote bag ,Essential Glow,Skin,Moisturizers,Face Moisturizer & Day Cream,4,
2023,Q4,2,16,16-Feb-23,88018237,Work-desk essentials,Essential Glow,Skin,Cleansers,Face Wash,1,
2023,Q4,2,16,16-Feb-23,88018237,Work-desk essentials,Essential Glow,Skin,Moisturizers,Face Moisturizer & Day Cream,96,
2023,Q4,2,16,16-Feb-23,88018272,Shine & Glow Facial Kit,Korean Essence,Makeup,Lips,Lip Tint,62,
2023,Q4,2,16,16-Feb-23,88018226, Towel - Scrunchie,Korean Essence,Skin,Moisturizers,Serums & Essence,3,
2023,Q4,2,16,16-Feb-23,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Cleansers,Cleanser,1,
2023,Q4,2,16,16-Feb-23,88018201,Spa Headband,Pure Care,Makeup,Lips,Lip Tint,6,
2023,Q4,2,16,16-Feb-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Sun Care,Face Sunscreen,6,
2023,Q4,2,16,16-Feb-23,THEA0040,Tote bag ,Essential Glow,Skin,Moisturizers,Serums & Essence,13,
2023,Q4,2,16,16-Feb-23,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Moisturizers,Serums & Essence,1,
2023,Q4,2,17,17-Feb-23,88018239,Pure Care Double Cleanse,Pure Care,Skin,Masks & Treatment,Sheetmask,35,
2023,Q4,2,17,17-Feb-23,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Cleansers,Facial Scrubs & Exfoliators,19,
2023,Q4,2,17,17-Feb-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,5,
2023,Q4,2,17,17-Feb-23,88018287, 3 Step Routine For Normal Skin,Korean Essence,Skin,Masks,Sheet Masks,31,
2023,Q4,2,17,17-Feb-23,88018201,Spa Headband,Pure Care,Skin,Shop Toners & Mists,Toners & Mists,2,
2023,Q4,2,17,17-Feb-23,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Moisturizers,Serums & Essence,13,
2023,Q4,2,17,17-Feb-23,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Sun Care,Face Sunscreen,8,
2023,Q4,2,17,17-Feb-23,88018240,Sling Bag,Korean Essence,Skin,Masks,Sheet Masks,20,
2023,Q4,2,17,17-Feb-23,THEA0040,Tote bag ,Essential Glow,Skin,Masks,Masks & Peels,12,
2023,Q4,2,17,17-Feb-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Makeup,Lips,Lip Tint,5,
2023,Q4,2,17,17-Feb-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Sun Care,Face Sunscreen,3,
2023,Q4,2,18,18-Feb-23,THEA0041,Lava Pore Essence,Korean Essence,Skin,Toners & Mists,Toners,3,
2023,Q4,2,18,18-Feb-23,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Toners & Mists,Toners,1,
2023,Q4,2,18,18-Feb-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Masks,Masks & Peels,4,
2023,Q4,2,18,18-Feb-23,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,3,
2023,Q4,2,18,18-Feb-23,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2023,Q4,2,18,18-Feb-23,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Cleansers,Face Wash,3,
2023,Q4,2,18,18-Feb-23,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Masks,Sheet Masks,89,
2023,Q4,2,18,18-Feb-23,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Sun Care,Face Sunscreen,5,
2023,Q4,2,18,18-Feb-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Moisturizers,Serums & Essence,1,
2023,Q4,2,18,18-Feb-23,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Cleansers,Face Wash,138,
2023,Q4,2,18,18-Feb-23,THEA0041,Lava Pore Essence,Korean Essence,Skin,Masks,Masks & Peels,5,
2023,Q4,2,18,18-Feb-23,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Sun Care,Face Sunscreen,4,
2023,Q4,2,18,18-Feb-23,88018240,Sling Bag,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,2,
2023,Q4,2,18,18-Feb-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Masks,Masks & Peels,13,
2023,Q4,2,18,18-Feb-23,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Makeup,Face,Makeup Remover,1,
2023,Q4,2,18,18-Feb-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Bath & Body,Hands & Feet,Hand Creams & Masks,8,
2023,Q4,2,19,19-Feb-23,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Cleansers,Face Wash,3,
2023,Q4,2,19,19-Feb-23,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Moisturisers,Face Moisturizers,3,
2023,Q4,2,19,19-Feb-23,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Masks,Sheet Masks,9,
2023,Q4,2,19,19-Feb-23,88018287, 3 Step Routine For Normal Skin,Korean Essence,Skin,Sun Care,Face Sunscreen,2,
2023,Q4,2,19,19-Feb-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Cleansers,Face Wash,132,
2023,Q4,2,19,19-Feb-23,THEA0014,Carbon blackhead Mask,Glow Glisten,Makeup,Eyes,Eye Brow Enhancers,1,
2023,Q4,2,19,19-Feb-23,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Cleansers,Cleanser,80,
2023,Q4,2,19,19-Feb-23,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Eye Care,Under Eye Cream & Serums,1,
2023,Q4,2,19,19-Feb-23,88018280,Collagen Volume Lifting Serum,Korean Essence,Makeup,Face,Compact,16,
2023,Q4,2,19,19-Feb-23,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Masks,Sheet Masks,171,
2023,Q4,2,19,19-Feb-23,88018287, 3 Step Routine For Normal Skin,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,12,
2023,Q4,2,19,19-Feb-23,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Cleansers,Face Wash & Cleanser,124,
2023,Q4,2,19,19-Feb-23,88018206,Rice Cleansing Foam,Korean Essence,Skin,Lip Care,Lip Balm,2,
2023,Q4,2,19,19-Feb-23,88018201,Spa Headband,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2023,Q4,2,19,19-Feb-23,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Masks,Sheet Masks,25,
2023,Q4,2,19,19-Feb-23,THEA0038,Vitamin C body lotion,Korean Essence,Makeup,Lips,Lip Tint,8,
2023,Q4,2,20,20-Feb-23,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Cleansers,Face Wash,174,44810
2023,Q4,2,20,20-Feb-23,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Masks & Treatment,Masks,6,
2023,Q4,2,20,20-Feb-23,88018225,Anti Ageing Kit,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,1,
2023,Q4,2,20,20-Feb-23,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Kits & Combos,Gift Sets,2,
2023,Q4,2,20,20-Feb-23,88018212, Glow glisten  Water Essence,Glow Glisten,Makeup,Lips,Lip Tint,8,
2023,Q4,2,20,20-Feb-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Makeup,Lips,Lip Tint,14,
2023,Q4,2,20,20-Feb-23,88018237,Work-desk essentials,Essential Glow,Skin,Kits & Combos,Gift Sets,1,
2023,Q4,2,20,20-Feb-23,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Kits & Combos,Combos @ Nykaa,222,
2023,Q4,2,20,20-Feb-23,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,15,
2023,Q4,2,20,20-Feb-23,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,2,20,20-Feb-23,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Eye Care,Under Eye Cream & Serums,1,
2023,Q4,2,20,20-Feb-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2023,Q4,2,20,20-Feb-23,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Eye Care,Eye Masks,1,
2023,Q4,2,20,20-Feb-23,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,1,
2023,Q4,2,21,21-Feb-23,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Serums,Serums,4,
2023,Q4,2,21,21-Feb-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Makeup,Tools & Brushes,Makeup Pouches,4,
2023,Q4,2,21,21-Feb-23,88018212, Glow glisten  Water Essence,Glow Glisten,Makeup,Lips,Lip Stain,30,
2023,Q4,2,21,21-Feb-23,88018206,Rice Cleansing Foam,Korean Essence,Makeup,Lips,Lip Tint,29,
2023,Q4,2,21,21-Feb-23,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Masks,Sheet Masks,34,
2023,Q4,2,21,21-Feb-23,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Makeup,Lips,Lip Tint,8,
2023,Q4,2,21,21-Feb-23,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Makeup,Lips,Lip Tint,23,
2023,Q4,2,21,21-Feb-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,10,
2023,Q4,2,21,21-Feb-23,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Masks,Masks & Peels,3,
2023,Q4,2,21,21-Feb-23,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Moisturizers,Serums & Essence,2,
2023,Q4,2,21,21-Feb-23,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Sun Care,Face Sunscreen,3,
2023,Q4,2,21,21-Feb-23,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Sun Care,Face Sunscreen,10,
2023,Q4,2,21,21-Feb-23,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,8,
2023,Q4,2,21,21-Feb-23,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,5,
2023,Q4,2,21,21-Feb-23,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,2,21,21-Feb-23,88018206,Rice Cleansing Foam,Korean Essence,Skin,Sun Care,Face Sunscreen,4,
2023,Q4,2,21,21-Feb-23,88018217, 5 Step Routine For Oily Skin,Pure Care,Makeup,Eyes,Eye Brow Enhancers,1,
2023,Q4,2,22,22-Feb-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Masks,Masks & Peels,1,
2023,Q4,2,22,22-Feb-23,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,24,
2023,Q4,2,22,22-Feb-23,THEA0041,Lava Pore Essence,Korean Essence,Makeup,Face,Compact,5,
2023,Q4,2,22,22-Feb-23,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Masks,Sheet Masks,44,
2023,Q4,2,22,22-Feb-23,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Masks,Masks & Peels,56,
2023,Q4,2,22,22-Feb-23,88018212, Glow glisten  Water Essence,Glow Glisten,Makeup,Face,Makeup Remover,20,
2023,Q4,2,22,22-Feb-23,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Masks,Sheet Masks,57,
2023,Q4,2,22,22-Feb-23,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Cleansers,Cleanser,12,
2023,Q4,2,22,22-Feb-23,88018237,Work-desk essentials,Essential Glow,Skin,Masks,Sheet Masks,18,
2023,Q4,2,22,22-Feb-23,THEA0041,Lava Pore Essence,Korean Essence,Makeup,Face,Makeup Remover,5,
2023,Q4,2,22,22-Feb-23,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Bath & Body,Hands & Feet,Hand Creams & Masks,5,
2023,Q4,2,22,22-Feb-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,37,
2023,Q4,2,22,22-Feb-23,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,8,
2023,Q4,2,22,22-Feb-23,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Cleansers,Cleanser,9,
2023,Q4,2,22,22-Feb-23,88018226, Towel - Scrunchie,Korean Essence,Skin,Kits & Combos,Gift Sets,2,
2023,Q4,2,23,23-Feb-23,88018237,Work-desk essentials,Essential Glow,Skin,Masks & Treatment,Masks,3,
2023,Q4,2,23,23-Feb-23,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Cleansers,Cleanser,3,
2023,Q4,2,23,23-Feb-23,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Kits & Combos,Gift Sets,7,
2023,Q4,2,23,23-Feb-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,9,
2023,Q4,2,23,23-Feb-23,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Sun Care,Face Sunscreen,2,
2023,Q4,2,23,23-Feb-23,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Body Care,Lotions & Creams,2,
2023,Q4,2,23,23-Feb-23,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Shop Toners & Mists,Toners & Mists,1,
2023,Q4,2,23,23-Feb-23,88018269,Sun SPF 50 Light Gel,Glow Glisten,Makeup,Face,Makeup Remover,13,
2023,Q4,2,23,23-Feb-23,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Masks,Sheet Masks,242,
2023,Q4,2,23,23-Feb-23,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Masks,Masks & Peels,1,
2023,Q4,2,23,23-Feb-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Kits & Combos,Kits & Combos,4,
2023,Q4,2,24,24-Feb-23,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Masks & Treatment,Sheetmask,29,
2023,Q4,2,24,24-Feb-23,88018206,Rice Cleansing Foam,Korean Essence,Skin,Masks,Sheet Masks,21,
2023,Q4,2,24,24-Feb-23,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,5,
2023,Q4,2,24,24-Feb-23,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Moisturizers,Serums & Essence,1,
2023,Q4,2,24,24-Feb-23,88018240,Sling Bag,Korean Essence,Skin,Kits & Combos,Gift Sets,9,
2023,Q4,2,24,24-Feb-23,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Makeup,Lips,Lip Tint,12,
2023,Q4,2,24,24-Feb-23,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Sun Care,Face Sunscreen,3,
2023,Q4,2,24,24-Feb-23,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Masks,Masks & Peels,7,
2023,Q4,2,24,24-Feb-23,THEA0040,Tote bag ,Essential Glow,Skin,Kits & Combos,Gift Sets,12,
2023,Q4,2,24,24-Feb-23,THEA0040,Tote bag ,Essential Glow,Skin,Sun Care,Face Sunscreen,1,
2023,Q4,2,24,24-Feb-23,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Cleansers,Cleanser,20,
2023,Q4,2,24,24-Feb-23,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Toners,Toners Mists,29,
2023,Q4,2,24,24-Feb-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Masks,Sheet Masks,41,
2023,Q4,2,24,24-Feb-23,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,4,
2023,Q4,2,24,24-Feb-23,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Masks,Masks & Peels,4,
2023,Q4,2,24,24-Feb-23,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Masks,Sheet Masks,33,
2023,Q4,2,24,24-Feb-23,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,1,
2023,Q4,2,24,24-Feb-23,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Sun Care,Face Sunscreen,4,
2023,Q4,2,25,25-Feb-23,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Serums,Serums,1,
2023,Q4,2,25,25-Feb-23,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Moisturisers,Face Moisturizers,10,
2023,Q4,2,25,25-Feb-23,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Masks & Treatment,Masks,4,
2023,Q4,2,25,25-Feb-23,THEA0041,Lava Pore Essence,Korean Essence,Skin,Body Care,Lotions & Creams,212,
2023,Q4,2,25,25-Feb-23,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Bath & Body,Hands & Feet,Hand Creams & Masks,8,
2023,Q4,2,25,25-Feb-23,88018206,Rice Cleansing Foam,Korean Essence,Skin,Masks,Masks & Peels,3,
2023,Q4,2,25,25-Feb-23,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Cleansers,Cleanser,1,
2023,Q4,2,25,25-Feb-23,THEA0041,Lava Pore Essence,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,1,
2023,Q4,2,25,25-Feb-23,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2023,Q4,2,25,25-Feb-23,88018206,Rice Cleansing Foam,Korean Essence,Makeup,Eyes,Eye Brow Enhancers,5,
2023,Q4,2,25,25-Feb-23,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,3,
2023,Q4,2,25,25-Feb-23,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Cleansers,Face Wash,181,
2023,Q4,2,25,25-Feb-23,88018290, Diary ,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,43,
2023,Q4,2,25,25-Feb-23,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Makeup,Face,Makeup Remover,8,
2023,Q4,2,25,25-Feb-23,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Moisturizers,Serums & Essence,22,
2023,Q4,2,25,25-Feb-23,THEA0041,Lava Pore Essence,Korean Essence,Makeup,Lips,Lip Stain,8,
2023,Q4,2,25,25-Feb-23,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Cleansers,Face Wash & Cleanser,166,
2023,Q4,2,25,25-Feb-23,THEA0038,Vitamin C body lotion,Korean Essence,Makeup,Lips,Lip Tint,11,
2023,Q4,2,25,25-Feb-23,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Masks,Sheet Masks,216,
2023,Q4,2,25,25-Feb-23,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Kits & Combos,Combos @ Nykaa,44,
2023,Q4,2,25,25-Feb-23,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Bath & Body,Hands & Feet,Foot Care,3,
2023,Q4,2,25,25-Feb-23,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Cleansers,Face Wash,98,
2023,Q4,2,26,26-Feb-23,THEA0041,Lava Pore Essence,Korean Essence,Skin,Masks & Treatment,Masks,8,
2023,Q4,2,26,26-Feb-23,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Masks,Sheet Masks,19,
2023,Q4,2,26,26-Feb-23,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Masks,Sheet Masks,101,
2023,Q4,2,26,26-Feb-23,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Masks,Masks & Peels,5,
